"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Weight_old","Item_Visibility_upd"
"4355","NCU17",5.32,"LF",0.0924,"Health_and_Hygiene",101.6674,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1426.1436,NA,0.0924
"4356","FDK22",9.8,"LF",0.0261,"Snack_Foods",217.585,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",4327.7,9.8,0.0261
"4357","DRP35",18.85,"LF",0.0908,"Hard_Drinks",127.1336,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3579.3408,18.85,0.0908
"4358","NCL29",9.695,"LF",0.1139,"Health_and_Hygiene",158.2604,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2693.8268,9.695,0.1139
"4359","FDG53",10,"LF",0.0459,"Frozen_Foods",138.118,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1957.452,10,0.0459
"4360","DRM23",16.6,"LF",0.1356,"Hard_Drinks",172.9422,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2931.5174,16.6,0.1356
"4361","FDR09",18.25,"LF",0.0777,"Snack_Foods",259.6962,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",5438.9202,18.25,0.0777
"4362","NCJ30",5.82,"LF",0.135,"Household",170.579,"OUT010",1998,"Small","Tier_3","Grocery_Store",509.337,5.82,0.135
"4363","FDZ04",9.31,"LF",0.038,"Frozen_Foods",62.151,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1201.769,9.31,0.038
"4364","FDM10",18.25,"LF",0.0761,"Snack_Foods",214.0218,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2564.6616,18.25,0.0761
"4365","FDR21",19.7,"LF",0.067,"Snack_Foods",178.337,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1411.496,19.7,0.067
"4366","DRJ49",6.865,"LF",0.014,"Soft_Drinks",127.1652,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1291.652,6.865,0.014
"4367","FDJ15",11.35,"Regular",0.0234,"Dairy",184.4608,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",4042.7376,11.35,0.0234
"4368","FDO34",17.7,"LF",0.0299,"Snack_Foods",169.0816,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",5201.2296,17.7,0.0299
"4369","NCG30",20.2,"LF",0.1118,"Household",124.6046,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2863.6058,NA,0.1118
"4370","FDS60",20.85,"LF",0.0324,"Baking_Goods",177.866,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1078.596,20.85,0.0324
"4371","FDX57",17.25,"Regular",0.0473,"Snack_Foods",97.0068,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1846.9292,17.25,0.0473
"4372","FDS40",15.35,"LF",0.014,"Frozen_Foods",38.419,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",476.047,15.35,0.014
"4373","FDT08",13.65,"LF",0.0492,"Fruits_and_Vegetables",151.805,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2696.49,13.65,0.0492
"4374","NCN29",15.2,"LF",0.0203,"Health_and_Hygiene",49.1034,"OUT010",1998,"Small","Tier_3","Grocery_Store",194.4136,15.2,0.0203
"4375","FDY27",6.38,"LF",0.032,"Dairy",178.0344,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",535.3032,6.38,0.032
"4376","NCR29",7.565,"LF",0.0544,"Health_and_Hygiene",56.293,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",2546.685,NA,0.0544
"4377","FDZ02",6.905,"Regular",0.0639,"Dairy",97.2726,"OUT010",1998,"Small","Tier_3","Grocery_Store",195.7452,6.905,0.0639
"4378","FDP40",4.555,"Regular",0.0602,"Frozen_Foods",110.1544,"OUT019",1985,"Small","Tier_1","Grocery_Store",111.8544,NA,0.0602
"4379","FDE11",17.7,"Regular",0.1344,"Starchy_Foods",183.9924,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",6478.234,NA,0.1344
"4380","DRL35",15.7,"LF",0.0307,"Hard_Drinks",44.777,"OUT013",1987,"High","Tier_3","Supermarket_Type1",605.878,15.7,0.0307
"4381","FDD56",15.2,"Regular",0.1038,"Fruits_and_Vegetables",177.0054,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2976.7918,15.2,0.1038
"4382","FDO39",6.985,"Regular",0.1367,"Meat",182.1608,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",5880.3456,NA,0.1367
"4383","FDG32",19.85,"LF",0.3081,"Fruits_and_Vegetables",222.0772,"OUT019",1985,"Small","Tier_1","Grocery_Store",889.5088,NA,0.3081
"4384","FDU50",5.75,"Regular",0.0748,"Dairy",112.9176,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3435.528,NA,0.0748
"4385","FDX24",8.355,"LF",0.0139,"Baking_Goods",93.0462,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1110.5544,8.355,0.0139
"4386","NCN43",12.15,"LF",0.0068,"Others",122.173,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2586.633,12.15,0.0068
"4387","FDK34",13.35,"LF",20.25,"Snack_Foods",238.7564,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1906.8512,13.35,0
"4388","NCN41",17,"LF",0.0522,"Health_and_Hygiene",122.373,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2586.633,17,0.0522
"4389","FDW16",17.35,"Regular",0.0415,"Frozen_Foods",93.1804,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1378.206,17.35,0.0415
"4390","FDP46",15.35,"LF",0.1306,"Snack_Foods",88.383,"OUT019",1985,"Small","Tier_1","Grocery_Store",89.883,NA,0.1306
"4391","NCD07",9.1,"LF",0.0554,"Household",115.0518,"OUT013",1987,"High","Tier_3","Supermarket_Type1",683.1108,9.1,0.0554
"4392","FDG44",6.13,"LF",20.25,"Fruits_and_Vegetables",54.1298,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1348.245,6.13,0
"4393","FDC20",10.65,"LF",0.042,"Fruits_and_Vegetables",55.4272,"OUT019",1985,"Small","Tier_1","Grocery_Store",111.8544,NA,0.042
"4394","FDB23",19.2,"Regular",0.0056,"Starchy_Foods",226.9062,"OUT013",1987,"High","Tier_3","Supermarket_Type1",4514.124,19.2,0.0056
"4395","DRK59",8.895,"LF",0.0758,"Hard_Drinks",233.8616,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",937.4464,8.895,0.0758
"4396","FDT31",19.75,"LF",0.0125,"Fruits_and_Vegetables",188.1872,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",2458.1336,19.75,0.0125
"4397","FDB15",10.895,"LF",0.1374,"Dairy",264.3568,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",4745.8224,10.895,0.1374
"4398","FDI56",7.325,"LF",0.0929,"Fruits_and_Vegetables",91.0146,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3466.1548,NA,0.0929
"4399","NCQ17",10.3,"LF",0.1176,"Health_and_Hygiene",154.463,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2503.408,10.3,0.1176
"4400","FDH44",19.1,"Regular",0.026,"Fruits_and_Vegetables",148.2418,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",3089.9778,19.1,0.026
"4401","FDP40",4.555,"Regular",0.0344,"Frozen_Foods",111.3544,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1342.2528,4.555,0.0344
"4402","NCR17",9.8,"LF",0.0243,"Health_and_Hygiene",114.0492,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3938.8728,NA,0.0243
"4403","NCO53",16.2,"LF",0.1762,"Health_and_Hygiene",184.0608,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2021.3688,16.2,0.1762
"4404","FDG38",8.975,"Regular",0.0883,"Canned",84.1224,"OUT010",1998,"Small","Tier_3","Grocery_Store",170.4448,8.975,0.0883
"4405","FDO01",21.1,"Regular",0.0208,"Breakfast",128.7994,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1927.491,21.1,0.0208
"4406","NCQ43",17.75,"LF",0.1115,"Others",110.2912,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",873.5296,17.75,0.1115
"4407","FDU47",12.8,"Regular",0.1143,"Breads",142.2838,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",421.4514,12.8,0.1143
"4408","FDZ02",6.905,"Regular",0.0384,"Dairy",98.1726,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",587.2356,6.905,0.0384
"4409","FDS04",10.195,"Regular",0.2455,"Frozen_Foods",141.8838,"OUT010",1998,"Small","Tier_3","Grocery_Store",280.9676,10.195,0.2455
"4410","FDQ31",5.785,"Regular",0.0539,"Fruits_and_Vegetables",87.3856,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",878.856,5.785,0.0539
"4411","FDT57",15.2,"LF",0.0189,"Snack_Foods",236.0248,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",6636.6944,NA,0.0189
"4412","FDK50",7.96,"LF",0.0283,"Canned",162.4894,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1779.6834,7.96,0.0283
"4413","FDB49",8.3,"Regular",0.0302,"Baking_Goods",98.7384,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",492.692,8.3,0.0302
"4414","FDN56",5.46,"Regular",0.1073,"Fruits_and_Vegetables",145.5786,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3900.9222,5.46,0.1073
"4415","FDU02",13.35,"LF",0.1027,"Dairy",228.6352,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",3435.528,13.35,0.1027
"4416","FDK26",5.46,"Regular",0.0322,"Canned",185.424,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",5219.872,5.46,0.0322
"4417","DRA24",19.35,"Regular",0.0397,"Soft_Drinks",165.7868,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4913.604,NA,0.0397
"4418","FDF53",20.75,"Regular",0.0835,"Frozen_Foods",180.3318,"OUT013",1987,"High","Tier_3","Supermarket_Type1",4149.9314,20.75,0.0835
"4419","NCZ30",6.59,"LF",0.0262,"Household",119.0098,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",2530.7058,6.59,0.0262
"4420","FDF14",7.55,"LF",0.0273,"Canned",151.934,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1837.608,7.55,0.0273
"4421","FDU40",20.85,"LF",0.0375,"Frozen_Foods",192.7478,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2131.2258,20.85,0.0375
"4422","NCL18",18.85,"LF",0.1685,"Household",192.5136,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2916.204,18.85,0.1685
"4423","FDP25",15.2,"LF",0.0213,"Canned",218.4824,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1528.6768,15.2,0.0213
"4424","NCV05",10.1,"LF",0.0303,"Health_and_Hygiene",152.4656,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2934.8464,10.1,0.0303
"4425","FDV49",10,"LF",0.0258,"Canned",262.7226,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3171.8712,10,0.0258
"4426","FDJ56",8.985,"LF",0.1837,"Fruits_and_Vegetables",100.27,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",998.7,8.985,0.1837
"4427","FDI40",11.5,"Regular",0.1256,"Frozen_Foods",99.7358,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1105.8938,11.5,0.1256
"4428","NCK05",20.1,"LF",0.0771,"Health_and_Hygiene",61.5536,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",918.804,NA,0.0771
"4429","NCI43",19.85,"LF",0.0261,"Household",48.6376,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",575.2512,19.85,0.0261
"4430","NCE42",21.1,"LF",0.0106,"Household",234.2958,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3739.1328,21.1,0.0106
"4431","FDP40",4.555,"Regular",0.0344,"Frozen_Foods",112.6544,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2684.5056,4.555,0.0344
"4432","FDU40",20.85,"LF",0.0374,"Frozen_Foods",193.8478,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2712.4692,20.85,0.0374
"4433","DRK47",7.905,"LF",0.064,"Hard_Drinks",230.2694,"OUT013",1987,"High","Tier_3","Supermarket_Type1",4567.388,7.905,0.064
"4434","FDR32",6.78,"Regular",0.086,"Fruits_and_Vegetables",228.4694,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",5480.8656,6.78,0.086
"4435","FDS43",11.65,"LF",0.0403,"Fruits_and_Vegetables",186.224,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",5033.448,NA,0.0403
"4436","FDH50",15,"Regular",0.1618,"Canned",185.9266,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2581.9724,15,0.1618
"4437","FDZ09",17.6,"LF",0.1049,"Snack_Foods",164.8868,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2456.802,17.6,0.1049
"4438","FDS19",13.8,"Regular",0.1075,"Fruits_and_Vegetables",77.8012,"OUT010",1998,"Small","Tier_3","Grocery_Store",227.7036,13.8,0.1075
"4439","NCU30",5.11,"LF",0.0349,"Household",163.821,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2120.573,5.11,0.0349
"4440","FDI27",8.71,"Regular",0.0461,"Dairy",43.5744,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",407.4696,8.71,0.0461
"4441","FDQ09",7.235,"LF",0.0581,"Snack_Foods",113.6834,"OUT013",1987,"High","Tier_3","Supermarket_Type1",230.3668,7.235,0.0581
"4442","FDB35",12.3,"Regular",0.0646,"Starchy_Foods",89.8804,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1286.3256,12.3,0.0646
"4443","DRD12",6.96,"LF",0.0772,"Soft_Drinks",93.1146,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2189.1504,6.96,0.0772
"4444","FDW07",18,"Regular",0.1429,"Fruits_and_Vegetables",89.6514,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1859.5794,18,0.1429
"4445","DRE13",6.28,"LF",0.0277,"Soft_Drinks",85.5198,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1744.396,6.28,0.0277
"4446","FDR11",10.5,"Regular",0.1425,"Breads",158.7578,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",2246.4092,10.5,0.1425
"4447","DRG36",14.15,"LF",0.0956,"Soft_Drinks",171.0106,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",4106.6544,14.15,0.0956
"4448","DRD37",9.8,"LF",0.0232,"Soft_Drinks",47.506,"OUT010",1998,"Small","Tier_3","Grocery_Store",186.424,9.8,0.0232
"4449","FDX03",15.85,"Regular",0.061,"Meat",44.7744,"OUT013",1987,"High","Tier_3","Supermarket_Type1",181.0976,15.85,0.061
"4450","FDU46",10.3,"Regular",0.0111,"Snack_Foods",84.854,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",778.986,10.3,0.0111
"4451","FDV03",17.6,"LF",0.0581,"Meat",156.2314,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2947.4966,17.6,0.0581
"4452","FDZ37",8.1,"Regular",0.0197,"Canned",86.4198,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1918.8356,NA,0.0197
"4453","FDI24",10.3,"LF",0.0787,"Baking_Goods",177.037,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3705.177,10.3,0.0787
"4454","FDX33",9.195,"Regular",0.1177,"Snack_Foods",159.5578,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1283.6624,9.195,0.1177
"4455","FDG47",12.8,"LF",0.0699,"Starchy_Foods",261.3252,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",3410.2276,12.8,0.0699
"4456","FDZ57",10,"Regular",0.0378,"Snack_Foods",126.7994,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1284.994,10,0.0378
"4457","FDT04",17.25,"LF",0.107,"Frozen_Foods",40.5822,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",785.644,17.25,0.107
"4458","FDO49",NA,"Regular",0.0329,"Breakfast",49.3008,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",1518.024,NA,0.0329
"4459","NCB43",20.2,"LF",0.1005,"Household",187.7898,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2245.0776,20.2,0.1005
"4460","NCL53",7.5,"LF",0.0362,"Health_and_Hygiene",175.2028,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",4427.57,7.5,0.0362
"4461","FDM01",7.895,"Regular",0.0945,"Breakfast",100.7332,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1230.3984,7.895,0.0945
"4462","FDO12",15.75,"LF",0.0552,"Baking_Goods",195.5452,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1174.4712,15.75,0.0552
"4463","FDO13",7.865,"LF",0.1069,"Breakfast",162.8526,"OUT019",1985,"Small","Tier_1","Grocery_Store",493.3578,NA,0.1069
"4464","FDI04",13.65,"Regular",0.0731,"Frozen_Foods",196.2426,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2570.6538,13.65,0.0731
"4465","NCK05",20.1,"LF",0.0774,"Health_and_Hygiene",60.6536,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",980.0576,20.1,0.0774
"4466","FDP28",13.65,"Regular",0.081,"Frozen_Foods",259.7936,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2609.936,13.65,0.081
"4467","FDJ44",12.3,"Regular",0.1065,"Fruits_and_Vegetables",176.3396,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1395.5168,12.3,0.1065
"4468","FDS25",6.885,"Regular",0.1393,"Canned",109.5228,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3426.2068,NA,0.1393
"4469","FDC02",21.35,"LF",0.0688,"Canned",258.3278,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",7028.8506,21.35,0.0688
"4470","FDT23",7.72,"Regular",0.0747,"Breads",76.3986,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1402.1748,7.72,0.0747
"4471","NCD31",12.1,"LF",0.0258,"Household",165.1526,"OUT010",1998,"Small","Tier_3","Grocery_Store",164.4526,12.1,0.0258
"4472","FDV19",14.85,"Regular",0.0352,"Fruits_and_Vegetables",159.5578,"OUT013",1987,"High","Tier_3","Supermarket_Type1",2085.9514,14.85,0.0352
"4473","NCQ30",7.725,"LF",0.0509,"Household",120.5414,"OUT019",1985,"Small","Tier_1","Grocery_Store",365.5242,NA,0.0509
"4474","NCD18",16,"LF",0.073,"Household",231.3668,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",4607.336,16,0.073
"4475","FDL10",8.395,"LF",0.0395,"Snack_Foods",97.3042,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1091.2462,8.395,0.0395
"4476","FDX20",7.365,"LF",0.0426,"Fruits_and_Vegetables",225.172,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",3395.58,7.365,0.0426
"4477","FDM32",20.5,"LF",0.0206,"Fruits_and_Vegetables",89.583,"OUT013",1987,"High","Tier_3","Supermarket_Type1",1797.66,20.5,0.0206
"4478","FDR09",18.25,"LF",0.1301,"Snack_Foods",257.2962,"OUT010",1998,"Small","Tier_3","Grocery_Store",517.9924,18.25,0.1301
"4479","FDL34",16,"LF",0.0407,"Snack_Foods",140.2496,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4093.3384,NA,0.0407
"4480","NCK42",7.475,"LF",0.0131,"Household",214.5192,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2804.3496,7.475,0.0131
"4481","FDU23",12.15,"LF",0.0218,"Breads",164.6184,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3797.7232,12.15,0.0218
"4482","DRI01",7.97,"LF",20.25,"Soft_Drinks",172.0422,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",5690.5926,7.97,0
"4483","FDG16",15.25,"LF",0.09,"Frozen_Foods",217.1192,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",3235.788,15.25,0.09
"4484","FDY56",16.35,"Regular",0.0627,"Fruits_and_Vegetables",225.6062,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",1579.9434,16.35,0.0627
"4485","FDO24",11.1,"LF",0.1762,"Baking_Goods",158.1604,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1901.5248,11.1,0.1762
"4486","NCV29",11.8,"LF",0.0228,"Health_and_Hygiene",177.8686,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",4621.9836,11.8,0.0228
"4487","FDQ48",14.3,"Regular",0.0344,"Baking_Goods",98.6726,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",782.9808,14.3,0.0344
"4488","FDU15",13.65,"Regular",20.25,"Meat",36.6532,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",755.0172,13.65,0
"4489","FDS47",16.75,"LF",0.1289,"Breads",86.2856,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1406.1696,16.75,0.1289
"4490","FDO50",16.25,"LF",0.0783,"Canned",93.1804,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",1194.4452,16.25,0.0783
"4491","FDW48",18,"LF",0.0085,"Baking_Goods",81.2618,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",402.809,18,0.0085
"4492","FDV20",20.2,"Regular",0.1001,"Fruits_and_Vegetables",125.2678,"OUT010",1998,"Small","Tier_3","Grocery_Store",127.1678,20.2,0.1001
"4493","FDW47",15,"LF",0.0464,"Breads",121.5414,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",2436.828,15,0.0464
"4494","FDA07",7.55,"Regular",0.0308,"Fruits_and_Vegetables",122.9072,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4532.7664,NA,0.0308
"4495","FDZ16",16.85,"Regular",0.1591,"Frozen_Foods",193.5478,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4649.9472,NA,0.1591
"4496","FDN09",14.15,"LF",0.0347,"Snack_Foods",241.6828,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4873.656,NA,0.0347
"4497","FDB50",13,"LF",0.1545,"Canned",77.2986,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1246.3776,13,0.1545
"4498","NCL06",14.65,"LF",0.0722,"Household",262.9594,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",5233.188,14.65,0.0722
"4499","DRG03",14.5,"LF",0.0617,"Dairy",153.9998,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",5229.1932,NA,0.0617
"4500","DRM59",5.88,"LF",0.0036,"Hard_Drinks",152.2998,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3075.996,5.88,0.0036
"4501","FDU25",12.35,"LF",0.0268,"Canned",57.3246,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1332.2658,12.35,0.0268
"4502","NCU42",9,"LF",0.0196,"Household",169.6474,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2526.711,9,0.0196
"4503","FDH21",10.395,"LF",0.0523,"Seafood",158.4604,"OUT010",1998,"Small","Tier_3","Grocery_Store",158.4604,10.395,0.0523
"4504","DRO47",10.195,"LF",0.1122,"Hard_Drinks",111.786,"OUT035",2004,"Small","Tier_2","Supermarket_Type1",1697.79,10.195,0.1122
"4505","FDC44",15.6,"LF",0.1718,"Fruits_and_Vegetables",115.7518,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",5351.0346,NA,0.1718
"4506","NCL29",9.695,"LF",0.1142,"Health_and_Hygiene",158.9604,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1743.0644,9.695,0.1142
"4507","FDL48",19.35,"Regular",0.0823,"Baking_Goods",48.8034,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",340.2238,19.35,0.0823
"4508","FDJ21",16.7,"Regular",0.0387,"Snack_Foods",146.6102,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",2770.3938,16.7,0.0387
"4509","FDT40",5.985,"LF",0.0958,"Frozen_Foods",128.4678,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",508.6712,5.985,0.0958
"4510","NCD43",8.85,"LF",0.0268,"Household",103.7964,"OUT010",1998,"Small","Tier_3","Grocery_Store",210.3928,8.85,0.0268
"4511","FDM28",15.7,"LF",0.0452,"Frozen_Foods",180.266,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1617.894,15.7,0.0452
"4512","FDR35",12.5,"LF",0.0207,"Breads",198.8742,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",5773.1518,12.5,0.0207
"4513","NCP17",19.35,"LF",0.0278,"Health_and_Hygiene",65.6168,"OUT018",2009,"Medium","Tier_3","Supermarket_Type2",383.5008,19.35,0.0278
"4514","FDT23",7.72,"Regular",0.0749,"Breads",79.8986,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",1090.5804,7.72,0.0749
"4515","FDX15",17.2,"LF",0.1563,"Meat",162.1578,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1283.6624,17.2,0.1563
"4516","NCU42",9,"LF",0.0194,"Household",166.5474,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",4379.6324,NA,0.0194
"4517","FDV23",11,"LF",0.1053,"Breads",125.7046,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3237.1196,NA,0.1053
"4518","FDY34",10.5,"Regular",0.0192,"Snack_Foods",163.9842,"OUT019",1985,"Small","Tier_1","Grocery_Store",331.5684,NA,0.0192
"4519","FDE16",8.895,"LF",0.0441,"Frozen_Foods",208.3954,"OUT010",1998,"Small","Tier_3","Grocery_Store",1041.977,8.895,0.0441
"4520","FDV60",20.2,"Regular",0.1176,"Baking_Goods",195.311,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",3338.987,20.2,0.1176
"4521","FDQ44",20.5,"LF",0.0361,"Fruits_and_Vegetables",120.0756,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",2302.3364,20.5,0.0361
"4522","FDZ09",17.6,"LF",0.1048,"Snack_Foods",165.2868,"OUT013",1987,"High","Tier_3","Supermarket_Type1",3111.9492,17.6,0.1048
"4523","FDW36",NA,"LF",0.057,"Baking_Goods",106.8622,"OUT049",1999,"Medium","Tier_1","Supermarket_Type1",2011.3818,11.15,0.057
"4524","NCZ30",6.59,"LF",0.0261,"Household",121.9098,"OUT027",1985,"Medium","Tier_3","Supermarket_Type3",3374.2744,NA,0.0261
"4525","FDL09",19.6,"Regular",0.1283,"Snack_Foods",167.2816,"OUT045",2002,"Small","Tier_2","Supermarket_Type1",2013.3792,19.6,0.1283
"4526","FDE05",10.895,"Regular",0.0326,"Frozen_Foods",147.7102,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1895.5326,10.895,0.0326
"4527","DRO35",13.85,"LF",0.0348,"Hard_Drinks",114.2492,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",1853.5872,13.85,0.0348
"4528","FDN60",15.1,"LF",0.0957,"Baking_Goods",159.7604,"OUT017",2007,"Small","Tier_2","Supermarket_Type1",2693.8268,15.1,0.0957
"4529","NCZ29",15,"LF",0.0714,"Health_and_Hygiene",125.2362,"OUT046",1997,"Small","Tier_1","Supermarket_Type1",1384.1982,15,0.0714
